"","students","week","commitment_level","Task done on time 1","Task done on time 2","Work accepted by others 1","Work accepted by others 2","Positive tone 1","Positive tone 2","Initiate conversations 1","Initiate conversations 2","Help others 1","Help others 2","Completes more tasks 1","Completes more tasks 2","Assigns tasks 1","Assigns tasks 2","Review work from others 1","Review work from others 2","Initiate meeting 1","Initiate meeting 2"
"18640",433,"10","high",0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0
"18641",433,"11","high",0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
"18642",433,"12","high",1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
"18643",434,"0","high",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"18644",434,"1","high",0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0
"18645",434,"2","high",1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
"18646",434,"3","high",0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
"18647",434,"4","high",1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0
"18648",434,"5","high",1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
"18649",434,"6","high",1,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0
"18650",434,"7","high",0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
"18651",434,"8","high",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"18652",434,"9","high",0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0
"18653",434,"10","high",0,0,0,1,0,1,1,0,0,1,1,0,0,0,1,0,0,0
"18654",434,"11","high",0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0
"18655",434,"12","high",0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0
"18656",435,"0","high",0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0
"18657",435,"1","high",0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0
"18658",435,"2","high",0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0
"18659",435,"3","high",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
"18660",435,"4","high",0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0
"18661",435,"5","high",0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
"18662",435,"6","high",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
"18663",435,"7","high",1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
"18664",435,"8","high",1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0
"18665",435,"9","high",0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0
"18666",435,"10","high",0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0
"18667",435,"11","high",0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0
"18668",435,"12","high",0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0
"18669",436,"0","high",1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0
"18670",436,"1","high",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
"18671",436,"2","high",0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0
"18672",436,"3","high",0,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0
"18673",436,"4","high",0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
"18674",436,"5","high",0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
"18675",436,"6","high",1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0
"18676",436,"7","high",1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
"18677",436,"8","high",0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0
"18678",436,"9","high",0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
"18679",436,"10","high",0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
"18680",436,"11","high",0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0
"18681",436,"12","high",0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0
"18682",437,"0","high",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"18683",437,"1","high",0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
"18684",437,"2","high",1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,1,0
"18685",437,"3","high",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
"18686",437,"4","high",1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0
"18687",437,"5","high",0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0
"18688",437,"6","high",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0
"18689",437,"7","high",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
"18690",437,"8","high",0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0
"18691",437,"9","high",0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
"18692",437,"10","high",0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
"18693",437,"11","high",0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
"18694",437,"12","high",0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0
"18695",438,"0","high",0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
"18696",438,"1","high",0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
"18697",438,"2","high",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0
"18698",438,"3","high",0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0
"18699",438,"4","high",1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0
"18700",438,"5","high",0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0
"18701",438,"6","high",1,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0
"18702",438,"7","high",0,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0
"18703",438,"8","high",0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0
"18704",438,"9","high",0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0
"18705",438,"10","high",0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0
"18706",438,"11","high",1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0
"18707",438,"12","high",1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
"18708",439,"0","high",0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0
"18709",439,"1","high",0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0
"18710",439,"2","high",0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
"18711",439,"3","high",1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0
"18712",439,"4","high",0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
"18713",439,"5","high",0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0
"18714",439,"6","high",0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0
"18715",439,"7","high",0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0
"18716",439,"8","high",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
"18717",439,"9","high",1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0
"18718",439,"10","high",1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0
"18719",439,"11","high",1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"18720",439,"12","high",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18721",440,"0","high",0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0
"18722",440,"1","high",0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0
"18723",440,"2","high",0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0
"18724",440,"3","high",0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,0,0
"18725",440,"4","high",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
"18726",440,"5","high",0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0
"18727",440,"6","high",0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
"18728",440,"7","high",0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
"18729",440,"8","high",0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0
"18730",440,"9","high",0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0
"18731",440,"10","high",0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,0
"18732",440,"11","high",0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0
"18733",440,"12","high",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"18734",441,"0","high",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"18735",441,"1","high",1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
"18736",441,"2","high",0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
"18737",441,"3","high",1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
"18738",441,"4","high",0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0
"18739",441,"5","high",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0
"18740",441,"6","high",0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0
"18741",441,"7","high",0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0
"18742",441,"8","high",0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,0,0
"18743",441,"9","high",1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0
"18744",441,"10","high",0,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0
"18745",441,"11","high",0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0
"18746",441,"12","high",0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0
"18747",442,"0","high",0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
"18748",442,"1","high",0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0
"18749",442,"2","high",0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0
"18750",442,"3","high",1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0
"18751",442,"4","high",0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0
"18752",442,"5","high",0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0
"18753",442,"6","high",1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"18754",442,"7","high",0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0
"18755",442,"8","high",0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"18756",442,"9","high",0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0
"18757",442,"10","high",0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0
"18758",442,"11","high",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
"18759",442,"12","high",0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
"18760",443,"0","high",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
"18761",443,"1","high",0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
"18762",443,"2","high",0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0
"18763",443,"3","high",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
"18764",443,"4","high",0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0
"18765",443,"5","high",0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0
"18766",443,"6","high",0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
"18767",443,"7","high",0,1,0,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0
"18768",443,"8","high",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
"18769",443,"9","high",0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0
"18770",443,"10","high",0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
"18771",443,"11","high",0,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,0
"18772",443,"12","high",0,1,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0
"18773",444,"0","high",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
"18774",444,"1","high",0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0
"18775",444,"2","high",0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
"18776",444,"3","high",0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0
"18777",444,"4","high",0,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0
"18778",444,"5","high",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18779",444,"6","high",0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0
"18780",444,"7","high",0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0
"18781",444,"8","high",0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0
"18782",444,"9","high",0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
"18783",444,"10","high",0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0
"18784",444,"11","high",0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0
"18785",444,"12","high",0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0
"18786",445,"0","high",1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"18787",445,"1","high",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
"18788",445,"2","high",0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0
"18789",445,"3","high",0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
"18790",445,"4","high",0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0
"18791",445,"5","high",0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0
"18792",445,"6","high",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"18793",445,"7","high",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"18794",445,"8","high",0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0
"18795",445,"9","high",0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0
"18796",445,"10","high",0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
"18797",445,"11","high",0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,1,1,0
"18798",445,"12","high",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"18799",446,"0","high",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"18800",446,"1","high",0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
"18801",446,"2","high",0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0
"18802",446,"3","high",0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0
"18803",446,"4","high",1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
"18804",446,"5","high",0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0
"18805",446,"6","high",0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0
"18806",446,"7","high",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"18807",446,"8","high",1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0
"18808",446,"9","high",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
"18809",446,"10","high",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"18810",446,"11","high",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
"18811",446,"12","high",0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0
"18812",447,"0","high",1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0
"18813",447,"1","high",0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0
"18814",447,"2","high",1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
"18815",447,"3","high",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"18816",447,"4","high",0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0
"18817",447,"5","high",1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
"18818",447,"6","high",0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0
"18819",447,"7","high",0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
"18820",447,"8","high",0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0
"18821",447,"9","high",0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0
"18822",447,"10","high",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"18823",447,"11","high",0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
"18824",447,"12","high",1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
"18825",448,"0","high",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0
"18826",448,"1","high",0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0
"18827",448,"2","high",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"18828",448,"3","high",0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
"18829",448,"4","high",0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0
"18830",448,"5","high",0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
"18831",448,"6","high",1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
"18832",448,"7","high",0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
"18833",448,"8","high",0,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0
"18834",448,"9","high",0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0
"18835",448,"10","high",1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
"18836",448,"11","high",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"18837",448,"12","high",0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0
"18838",449,"0","high",0,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0
"18839",449,"1","high",0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0
"18840",449,"2","high",1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
"18841",449,"3","high",0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0
"18842",449,"4","high",1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0
"18843",449,"5","high",1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
"18844",449,"6","high",1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
"18845",449,"7","high",0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
"18846",449,"8","high",0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
"18847",449,"9","high",0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0
"18848",449,"10","high",1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0
"18849",449,"11","high",0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0
"18850",449,"12","high",1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0
"18851",450,"0","high",1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0
"18852",450,"1","high",0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0
"18853",450,"2","high",0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0
"18854",450,"3","high",0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0
"18855",450,"4","high",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0
"18856",450,"5","high",0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0
"18857",450,"6","high",0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
"18858",450,"7","high",0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
"18859",450,"8","high",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
"18860",450,"9","high",0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0
"18861",450,"10","high",0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
"18862",450,"11","high",0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0
"18863",450,"12","high",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
"18864",451,"0","high",0,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0
"18865",451,"1","high",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"18866",451,"2","high",1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
"18867",451,"3","high",0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
"18868",451,"4","high",0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0
"18869",451,"5","high",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"18870",451,"6","high",0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0
"18871",451,"7","high",0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0
"18872",451,"8","high",1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0
"18873",451,"9","high",0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0
"18874",451,"10","high",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"18875",451,"11","high",0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
"18876",451,"12","high",0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"18877",452,"0","high",0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0
"18878",452,"1","high",0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0
"18879",452,"2","high",0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
"18880",452,"3","high",0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
"18881",452,"4","high",0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0
"18882",452,"5","high",0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0
"18883",452,"6","high",0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
"18884",452,"7","high",0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
"18885",452,"8","high",0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0
"18886",452,"9","high",1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
"18887",452,"10","high",0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0
"18888",452,"11","high",0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,1,0
"18889",452,"12","high",0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
"18890",453,"0","high",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
"18891",453,"1","high",0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0
"18892",453,"2","high",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"18893",453,"3","high",1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"18894",453,"4","high",0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0
"18895",453,"5","high",0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0
"18896",453,"6","high",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"18897",453,"7","high",0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
"18898",453,"8","high",0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0
"18899",453,"9","high",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0
"18900",453,"10","high",0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0
"18901",453,"11","high",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18902",453,"12","high",0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
"18903",454,"0","high",0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0
"18904",454,"1","high",1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"18905",454,"2","high",0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0
"18906",454,"3","high",0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
"18907",454,"4","high",0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0
"18908",454,"5","high",0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
"18909",454,"6","high",0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
"18910",454,"7","high",0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0
"18911",454,"8","high",0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0
"18912",454,"9","high",0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0
"18913",454,"10","high",0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0
"18914",454,"11","high",1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0
"18915",454,"12","high",0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0
"18916",455,"0","high",0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
"18917",455,"1","high",0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0
"18918",455,"2","high",0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0
"18919",455,"3","high",0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"18920",455,"4","high",0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
"18921",455,"5","high",0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0
"18922",455,"6","high",0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
"18923",455,"7","high",1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0
"18924",455,"8","high",0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0
"18925",455,"9","high",1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
"18926",455,"10","high",1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"18927",455,"11","high",0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"18928",455,"12","high",1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"18929",456,"0","high",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"18930",456,"1","high",0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"18931",456,"2","high",0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0
"18932",456,"3","high",0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0
"18933",456,"4","high",0,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0
